id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:feature_state,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:mz_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:rt_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:height,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:area,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:min,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:intensity_range:max,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fwhm,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:tailing_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:asymmetry_factor,datafile:DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML:fragment_scans
94,1.2329,0.7852,1.9151,260.11319,260.11288,260.11435,2.095E7,2.329E6,1.007E5,2.095E7,6,DETECTED,260.11319,260.11288,260.11435,1.2329,0.7852,1.9151,2.095E7,2.329E6,1.007E5,2.095E7,0.076,1.1869,0.1437,6
95,1.2329,0.8712,1.5228,261.11648,261.11624,261.1167,2.521E6,2.471E5,1.065E5,2.521E6,0,DETECTED,261.11648,261.11624,261.1167,1.2329,0.8712,1.5228,2.521E6,2.471E5,1.065E5,2.521E6,0.0765,1.3623,0.5116,
96,1.3688,0.7852,12.2262,375.17967,375.17548,375.18051,5.377E6,4.872E6,1.006E5,5.377E6,17,DETECTED,375.17967,375.17548,375.18051,1.3688,0.7852,12.2262,5.377E6,4.872E6,1.006E5,5.377E6,0.1011,5.88,0.2813,17
97,1.3688,0.8029,11.497,376.18246,376.17841,376.1839,8.654E5,3.215E5,1E5,8.654E5,0,DETECTED,376.18246,376.17841,376.1839,1.3688,0.8029,11.497,8.654E5,3.215E5,1E5,8.654E5,0.6107,9.4487,20.508,
98,1.4117,0.7852,9.4782,264.15962,264.15909,264.16025,1.035E6,1.691E6,1.002E5,1.035E6,3,DETECTED,264.15962,264.15909,264.16025,1.4117,0.7852,9.4782,1.035E6,1.691E6,1.002E5,1.035E6,5.5192,6.6915,21.492,3
99,1.4557,0.7852,9.9111,242.1012,242.09982,242.10252,6.897E5,3.247E5,1.014E5,6.897E5,3,DETECTED,242.1012,242.09982,242.10252,1.4557,0.7852,9.9111,6.897E5,3.247E5,1.014E5,6.897E5,0.5724,6.8055,3.9292,3
100,1.4557,0.8029,9.2745,286.14409,286.1434,286.14459,3.256E6,6.17E5,1E5,3.256E6,3,DETECTED,286.14409,286.1434,286.14459,1.4557,0.8029,9.2745,3.256E6,6.17E5,1E5,3.256E6,0.1119,5.7618,0.2,3
101,1.4557,0.8029,10.3769,511.17936,511.17648,511.18195,1.183E6,2.244E6,1.006E5,1.183E6,1,DETECTED,511.17936,511.17648,511.18195,1.4557,0.8029,10.3769,1.183E6,2.244E6,1.006E5,1.183E6,6.7754,3.3548,14.3285,1
102,1.4787,0.7852,9.2566,287.14788,287.14673,287.14966,5.857E5,1.24E5,1.008E5,5.857E5,0,DETECTED,287.14788,287.14673,287.14966,1.4787,0.7852,9.2566,5.857E5,1.24E5,1.008E5,5.857E5,7.7862,6.1078,7.7831,
103,1.5016,1.0598,6.289,251.10269,251.10176,251.10313,8.47E5,6.517E5,1E5,8.47E5,4,DETECTED,251.10269,251.10176,251.10313,1.5016,1.0598,6.289,8.47E5,6.517E5,1E5,8.47E5,2.8931,5.9174,12.7808,4
104,1.6401,0.1142,15.8841,217.10517,217.10442,217.1071,3.402E6,4.933E5,1.004E5,3.402E6,7,DETECTED,217.10517,217.10442,217.1071,1.6401,0.1142,15.8841,3.402E6,4.933E5,1.004E5,3.402E6,0.1116,0.5656,1.3322,7
105,1.6863,1.1703,5.3611,336.20233,336.20163,336.20361,5.246E5,1.36E5,1.117E5,5.246E5,2,DETECTED,336.20233,336.20163,336.20361,1.6863,1.1703,5.3611,5.246E5,1.36E5,1.117E5,5.246E5,0.1369,4.0612,7.1223,2
106,1.7088,0.7852,6.0477,214.10748,214.10725,214.10764,5.148E5,1.313E5,1.018E5,5.148E5,3,DETECTED,214.10748,214.10725,214.10764,1.7088,0.7852,6.0477,5.148E5,1.313E5,1.018E5,5.148E5,0.5628,2.8488,2.0568,3
107,1.778,0.7852,11.8263,418.23284,418.22961,418.23517,6.065E5,1.99E5,1.026E5,6.065E5,3,DETECTED,418.23284,418.22961,418.23517,1.778,0.7852,11.8263,6.065E5,1.99E5,1.026E5,6.065E5,1.0835,5.5603,51.7007,3
108,1.8706,0.0073,16.9857,194.11767,194.11719,194.11812,1.799E6,2.709E6,1.005E5,1.799E6,39,DETECTED,194.11767,194.11719,194.11812,1.8706,0.0073,16.9857,1.799E6,2.709E6,1.005E5,1.799E6,0.2958,9.2561,2.965,39
109,2.0546,0.7852,8.8566,282.13378,282.13284,282.1344,8.786E5,1.819E6,1.004E5,8.786E5,2,DETECTED,282.13378,282.13284,282.1344,2.0546,0.7852,8.8566,8.786E5,1.819E6,1.004E5,8.786E5,4.7275,3.1791,8.1098,2
110,2.1909,2.0777,4.1945,427.03647,427.0361,427.03687,3.028E6,9.401E5,1.086E5,3.028E6,7,DETECTED,427.03647,427.0361,427.03687,2.1909,2.0777,4.1945,3.028E6,9.401E5,1.086E5,3.028E6,0.417,3.8504,2.1482,7
111,2.6318,0.8029,9.0087,278.17529,278.17456,278.17584,8.18E5,1.482E6,1.01E5,8.18E5,5,DETECTED,278.17529,278.17456,278.17584,2.6318,0.8029,9.0087,8.18E5,1.482E6,1.01E5,8.18E5,2.6794,2.2433,4.0064,5
112,2.7948,1.6632,9.7074,302.19634,302.19592,302.19711,5.74E5,2.89E5,1.004E5,5.74E5,4,DETECTED,302.19634,302.19592,302.19711,2.7948,1.6632,9.7074,5.74E5,2.89E5,1.004E5,5.74E5,0.2789,3.5545,3.1419,4
113,3.0039,2.8887,6.1837,227.17543,227.17525,227.17599,7.844E6,1.376E6,1.036E5,7.844E6,7,DETECTED,227.17543,227.17525,227.17599,3.0039,2.8887,6.1837,7.844E6,1.376E6,1.036E5,7.844E6,0.1313,2.5303,36.4756,7
114,3.0268,2.9348,5.5329,209.16489,209.16478,209.16505,6.821E5,1.176E5,1.348E5,6.821E5,2,DETECTED,209.16489,209.16478,209.16505,3.0268,2.9348,5.5329,6.821E5,1.176E5,1.348E5,6.821E5,0.1299,14.1188,26.1052,2
115,3.0268,2.9348,3.1861,228.17877,228.1787,228.17888,1.043E6,1.365E5,1.32E5,1.043E6,0,DETECTED,228.17877,228.1787,228.17888,3.0268,2.9348,3.1861,1.043E6,1.365E5,1.32E5,1.043E6,0.1256,1.3658,1.6283,
116,3.0268,2.9348,7.1817,249.15895,249.15733,249.15987,7.077E5,2.155E5,1.005E5,7.077E5,2,DETECTED,249.15895,249.15733,249.15987,3.0268,2.9348,7.1817,7.077E5,2.155E5,1.005E5,7.077E5,2.865,23.0787,41.2064,2
117,3.0956,2.9117,13.5372,239.14893,239.14787,239.14912,7.285E5,1.821E5,1.003E5,7.285E5,3,DETECTED,239.14893,239.14787,239.14912,3.0956,2.9117,13.5372,7.285E5,1.821E5,1.003E5,7.285E5,0.2083,28.891,60.6876,3
118,3.0956,2.9117,3.3482,261.13095,261.1308,261.13141,1.43E6,2.654E5,1.018E5,1.43E6,2,DETECTED,261.13095,261.1308,261.13141,3.0956,2.9117,3.3482,1.43E6,2.654E5,1.018E5,1.43E6,0.1938,1.3808,1.0204,2
119,3.3021,3.1639,5.6854,353.1821,353.18137,353.18234,2.244E6,6.002E5,1.03E5,2.244E6,3,DETECTED,353.1821,353.18137,353.18234,3.3021,3.1639,5.6854,2.244E6,6.002E5,1.03E5,2.244E6,1.046,1.7521,1.6167,3
120,3.3482,3.2338,5.3611,339.16637,339.16562,339.16663,1.097E6,2.309E5,1.074E5,1.097E6,2,DETECTED,339.16637,339.16562,339.16663,3.3482,3.2338,5.3611,1.097E6,2.309E5,1.074E5,1.097E6,0.8743,4.1694,8.1934,2
121,3.4624,0.7852,16.9857,222.11263,222.11215,222.11308,9.616E5,1.802E6,1.003E5,9.616E5,11,DETECTED,222.11263,222.11215,222.11308,3.4624,0.7852,16.9857,9.616E5,1.802E6,1.003E5,9.616E5,1.4809,3.0256,7.6891,11
122,3.6944,3.5793,8.6094,188.07067,188.07025,188.07092,1.011E6,4.045E5,1.003E5,1.011E6,2,DETECTED,188.07067,188.07025,188.07092,3.6944,3.5793,8.6094,1.011E6,4.045E5,1.003E5,1.011E6,0.1252,10.8801,44.1389,2
123,3.719,3.6024,3.8991,271.07151,271.07108,271.07159,1.033E6,1.452E5,1.105E5,1.033E6,2,DETECTED,271.07151,271.07108,271.07159,3.719,3.6024,3.8991,1.033E6,1.452E5,1.105E5,1.033E6,0.1357,1.2722,1.4176,2
124,3.8314,3.6484,5.3611,441.05208,441.05164,441.05273,7.146E6,2.307E6,1.346E5,7.146E6,7,DETECTED,441.05208,441.05164,441.05273,3.8314,3.6484,5.3611,7.146E6,2.307E6,1.346E5,7.146E6,0.3173,2.3717,9.0216,7
125,4.0588,3.9675,4.1716,230.14991,230.14952,230.14999,1.234E6,1.113E5,1.398E5,1.234E6,2,DETECTED,230.14991,230.14952,230.14999,4.0588,3.9675,4.1716,1.234E6,1.113E5,1.398E5,1.234E6,0.0849,1.1181,1.2803,2
126,4.1945,0.7852,10.7865,323.12418,323.12341,323.12711,1.947E6,2.612E6,1.007E5,1.947E6,17,DETECTED,323.12418,323.12341,323.12711,4.1945,0.7852,10.7865,1.947E6,2.612E6,1.007E5,1.947E6,0.612,1.4727,0.8223,17
127,4.3074,0.7852,7.4766,228.12326,228.1228,228.12366,1.955E6,3.998E5,1.006E5,1.955E6,4,DETECTED,228.12326,228.1228,228.12366,4.3074,0.7852,7.4766,1.955E6,3.998E5,1.006E5,1.955E6,0.0718,0.7507,0.0364,4
128,4.3074,0.8029,9.6721,320.1494,320.1481,320.15076,9.064E5,2.333E6,1.008E5,9.064E5,1,DETECTED,320.1494,320.1481,320.15076,4.3074,0.8029,9.6721,9.064E5,2.333E6,1.008E5,9.064E5,2.2157,1.2654,1.6116,1
129,4.3074,0.7852,6.5564,454.1927,454.19022,454.19437,7.879E5,7.675E4,1.163E5,7.879E5,1,DETECTED,454.1927,454.19022,454.19437,4.3074,0.7852,6.5564,7.879E5,7.675E4,1.163E5,7.879E5,0.0883,0.8193,0.6378,1
130,4.3303,0.8029,9.552,252.15954,252.15759,252.16016,5.117E5,9.713E5,1E5,5.117E5,4,DETECTED,252.15954,252.15759,252.16016,4.3303,0.8029,9.552,5.117E5,9.713E5,1E5,5.117E5,6.3656,1.2402,0.9471,4
131,4.3531,0.7852,11.6588,383.14717,383.14185,383.14911,1.013E6,2.868E6,1.013E5,1.013E6,3,DETECTED,383.14717,383.14185,383.14911,4.3531,0.7852,11.6588,1.013E6,2.868E6,1.013E5,1.013E6,0.4644,1.5238,2.2627,3
132,4.3776,4.2189,5.398,243.14168,243.14091,243.14302,5.792E6,9.865E5,1.141E5,5.792E6,4,DETECTED,243.14168,243.14091,243.14302,4.3776,4.2189,5.398,5.792E6,9.865E5,1.141E5,5.792E6,0.1279,1.7218,1.7863,4
133,4.3776,4.2392,4.5734,244.145,244.14474,244.14532,8.805E5,1.219E5,1.001E5,8.805E5,0,DETECTED,244.145,244.14474,244.14532,4.3776,4.2392,4.5734,8.805E5,1.219E5,1.001E5,8.805E5,0.1111,1.2079,1.5567,
134,4.3776,0.7852,6.6016,311.12412,311.12314,311.12704,5.97E5,1.321E6,1.032E5,5.97E5,2,DETECTED,311.12412,311.12314,311.12704,4.3776,0.7852,6.6016,5.97E5,1.321E6,1.032E5,5.97E5,1.3656,0.8096,0.5055,2
135,4.4443,0.8029,11.7313,276.15962,276.15878,276.16055,5.744E5,1.533E6,1.009E5,5.744E5,2,DETECTED,276.15962,276.15878,276.16055,4.4443,0.8029,11.7313,5.744E5,1.533E6,1.009E5,5.744E5,1.5759,1.5006,1.3588,2
136,4.4695,0.7852,11.6422,337.13991,337.13882,337.14282,2.069E6,3.642E6,1.004E5,2.069E6,28,DETECTED,337.13991,337.13882,337.14282,4.4695,0.7852,11.6422,2.069E6,3.642E6,1.004E5,2.069E6,1.0456,1.5199,1.0228,28
137,4.4923,0.7852,4.6218,243.18318,243.18309,243.18335,6.018E5,5.597E4,1.088E5,6.018E5,0,DETECTED,243.18318,243.18309,243.18335,4.4923,0.7852,4.6218,6.018E5,5.597E4,1.088E5,6.018E5,3.7334,0.5175,0.0353,
138,4.4923,0.7852,13.5372,283.17529,283.17386,283.17624,1.066E7,8.193E5,1.009E5,1.066E7,1,DETECTED,283.17529,283.17386,283.17624,4.4923,0.7852,13.5372,1.066E7,8.193E5,1.009E5,1.066E7,0.0531,1.2444,0.9637,1
139,4.4923,4.4214,4.5734,284.17848,284.17801,284.17865,1.375E6,8.035E4,1.083E5,1.375E6,0,DETECTED,284.17848,284.17801,284.17865,4.4923,4.4214,4.5734,1.375E6,8.035E4,1.083E5,1.375E6,0.0543,0.9367,0.7952,
140,4.4923,4.4214,10.8279,300.20172,300.19925,300.20428,1.976E6,1.579E5,1.022E5,1.976E6,1,DETECTED,300.20172,300.19925,300.20428,4.4923,4.4214,10.8279,1.976E6,1.579E5,1.022E5,1.976E6,0.0578,42.1689,0.8419,1
141,4.5137,1.9843,7.612,231.11289,231.11223,231.11327,1.47E6,5.639E5,1E5,1.47E6,2,DETECTED,231.11289,231.11223,231.11327,4.5137,1.9843,7.612,1.47E6,5.639E5,1E5,1.47E6,0.0894,3.2051,1.4738,2
142,4.5137,0.8029,7.2283,249.1235,249.12224,249.12408,2.65E6,1.821E6,1.02E5,2.65E6,19,DETECTED,249.1235,249.12224,249.12408,4.5137,0.8029,7.2283,2.65E6,1.821E6,1.02E5,2.65E6,0.0777,0.8178,0.9115,19
143,4.529,0.7852,9.1535,282.1702,282.16931,282.1709,7.946E5,1.787E6,1.006E5,7.946E5,15,DETECTED,282.1702,282.16931,282.1709,4.529,0.7852,9.1535,7.946E5,1.787E6,1.006E5,7.946E5,2.3837,1.1176,0.6356,15
144,4.5511,4.4695,4.8488,193.11974,193.11938,193.11981,3.358E6,3.26E5,1.295E5,3.358E6,2,DETECTED,193.11974,193.11938,193.11981,4.5511,4.4695,4.8488,3.358E6,3.26E5,1.295E5,3.358E6,0.0769,1.4791,1.823,2
145,4.5511,1.0402,10.3575,277.11844,277.11633,277.12125,1.028E6,1.718E6,1.001E5,1.028E6,6,DETECTED,277.11844,277.11633,277.12125,4.5511,1.0402,10.3575,1.028E6,1.718E6,1.001E5,1.028E6,1.0142,0.9199,0.7074,6
146,4.5511,0.8029,9.6026,334.16481,334.16202,334.16608,6.844E5,2.107E6,1.001E5,6.844E5,0,DETECTED,334.16481,334.16202,334.16608,4.5511,0.8029,9.6026,6.844E5,2.107E6,1.001E5,6.844E5,2.5786,1.1739,3.1526,
147,4.5511,0.7852,5.4907,556.26026,556.25812,556.26208,5.737E5,3.326E5,1.01E5,5.737E5,1,DETECTED,556.26026,556.25812,556.26208,4.5511,0.7852,5.4907,5.737E5,3.326E5,1.01E5,5.737E5,0.1409,0.6248,0.3068,1
148,4.5734,0.7852,6.6359,297.14483,297.14426,297.14572,6.302E5,1.189E6,1.029E5,6.302E5,2,DETECTED,297.14483,297.14426,297.14572,4.5734,0.7852,6.6359,6.302E5,1.189E6,1.029E5,6.302E5,0.2493,0.7722,0.6147,2
149,4.5962,0.7369,9.089,280.11818,280.11621,280.11917,7.251E5,2.066E6,1.005E5,7.251E5,1,DETECTED,280.11818,280.11621,280.11917,4.5962,0.7369,9.089,7.251E5,2.066E6,1.005E5,7.251E5,1.1957,1.0821,0.9731,1
150,4.5962,0.8029,10.7158,309.10874,309.10779,309.11176,5.378E5,1.104E6,1.003E5,5.378E5,1,DETECTED,309.10874,309.10779,309.11176,4.5962,0.8029,10.7158,5.378E5,1.104E6,1.003E5,5.378E5,3.7554,1.3066,0.4717,1
151,4.5962,0.7852,9.6574,376.17542,376.17245,376.17627,7.152E5,1.612E6,1.007E5,7.152E5,1,DETECTED,376.17542,376.17245,376.17627,4.5962,0.7852,9.6574,7.152E5,1.612E6,1.007E5,7.152E5,0.5421,1.164,1.5638,1
152,4.6441,0.7852,6.6359,235.10776,235.10706,235.10826,1.399E6,8.366E5,1.001E5,1.399E6,3,DETECTED,235.10776,235.10706,235.10826,4.6441,0.7852,6.6359,1.399E6,8.366E5,1.001E5,1.399E6,0.0736,1.3115,0.1893,3
153,4.7122,0.6412,16.9857,158.09646,158.09608,158.09669,5.709E5,1.398E6,1.001E5,5.709E5,9,DETECTED,158.09646,158.09608,158.09669,4.7122,0.6412,16.9857,5.709E5,1.398E6,1.001E5,5.709E5,1.0241,2.0074,0.9044,9
154,4.7122,0.7852,10.2281,278.13892,278.13794,278.13968,6.899E5,2.455E6,1.004E5,6.899E5,5,DETECTED,278.13892,278.13794,278.13968,4.7122,0.7852,10.2281,6.899E5,2.455E6,1.004E5,6.899E5,4.1074,1.2023,1.2041,5
155,4.7122,4.6218,9.6026,279.08649,279.08594,279.08731,6.739E5,8.532E5,1.006E5,6.739E5,0,DETECTED,279.08649,279.08594,279.08731,4.7122,4.6218,9.6026,6.739E5,8.532E5,1.006E5,6.739E5,2.1463,27.5462,35.846,
156,4.7122,0.7852,6.95,295.12916,295.12665,295.1312,1.032E6,1.896E6,1.01E5,1.032E6,11,DETECTED,295.12916,295.12665,295.1312,4.7122,0.7852,6.95,1.032E6,1.896E6,1.01E5,1.032E6,0.5447,0.7677,0.5391,11
157,4.757,0.8029,6.9214,265.15483,265.1539,265.15558,1.387E6,1.236E6,1E5,1.387E6,2,DETECTED,265.15483,265.1539,265.15558,4.757,0.8029,6.9214,1.387E6,1.236E6,1E5,1.387E6,0.1791,0.8334,0.8776,2
158,4.7808,0.7852,9.4272,292.1181,292.11737,292.12,9.004E5,1.995E6,1.025E5,9.004E5,1,DETECTED,292.1181,292.11737,292.12,4.7808,0.7852,9.4272,9.004E5,1.995E6,1.025E5,9.004E5,1.3246,1.0814,0.9501,1
159,4.7808,4.012,8.5289,405.16599,405.16281,405.16684,1.761E6,8.261E5,1.011E5,1.761E6,1,DETECTED,405.16599,405.16281,405.16684,4.7808,4.012,8.5289,1.761E6,8.261E5,1.011E5,1.761E6,1.3898,2.9157,35.5681,1
160,4.8037,3.989,12.6728,373.19996,373.1962,373.20087,8.46E5,1.149E6,1E5,8.46E5,3,DETECTED,373.19996,373.1962,373.20087,4.8037,3.989,12.6728,8.46E5,1.149E6,1E5,8.46E5,3.9472,5.3298,4.6483,3
161,4.8264,3.4624,10.606,352.21201,352.2106,352.21295,9.286E5,1.485E6,1.001E5,9.286E5,0,DETECTED,352.21201,352.2106,352.21295,4.8264,3.4624,10.606,9.286E5,1.485E6,1.001E5,9.286E5,1.5438,2.6187,5.4279,
162,4.8488,1.3899,12.5597,353.17133,353.16959,353.17401,1.134E6,2.048E6,1.001E5,1.134E6,1,DETECTED,353.17133,353.16959,353.17401,4.8488,1.3899,12.5597,1.134E6,2.048E6,1.001E5,1.134E6,0.197,1.6756,1.3088,1
163,4.8488,1.4327,5.4396,369.16572,369.16476,369.16602,5.183E5,3.679E5,1E5,5.183E5,1,DETECTED,369.16572,369.16476,369.16602,4.8488,1.4327,5.4396,5.183E5,3.679E5,1E5,5.183E5,0.9434,0.5865,0.3031,1
164,4.8488,4.3776,11.2684,404.17972,404.17636,404.18265,7.841E5,8.573E5,1.002E5,7.841E5,0,DETECTED,404.17972,404.17636,404.18265,4.8488,4.3776,11.2684,7.841E5,8.573E5,1.002E5,7.841E5,4.3305,7.311,8.0917,
165,4.8736,0.8029,12.5788,311.16035,311.15775,311.1633,7.066E5,1.46E6,1.01E5,7.066E5,1,DETECTED,311.16035,311.15775,311.1633,4.8736,0.8029,12.5788,7.066E5,1.46E6,1.01E5,7.066E5,1.5664,1.4464,0.6842,1
166,4.8962,1.343,9.6893,333.14472,333.14368,333.1474,1.265E6,2.422E6,1.005E5,1.265E6,14,DETECTED,333.14472,333.14368,333.1474,4.8962,1.343,9.6893,1.265E6,2.422E6,1.005E5,1.265E6,1.1307,1.3722,1.3072,14
167,4.8962,2.1238,10.8475,341.17121,341.1694,341.17407,1.269E6,9.147E5,1.001E5,1.269E6,1,DETECTED,341.17121,341.1694,341.17407,4.8962,2.1238,10.8475,1.269E6,9.147E5,1.001E5,1.269E6,5.8939,0.8894,2.1711,1
168,4.919,4.8488,5.1919,280.10431,280.10406,280.10492,3.726E6,2.232E5,1.063E5,3.726E6,1,DETECTED,280.10431,280.10406,280.10492,4.919,4.8488,5.1919,3.726E6,2.232E5,1.063E5,3.726E6,0.0515,1.6189,1.5298,1
169,4.919,0.7852,9.4454,296.14948,296.14883,296.15018,5.028E6,2.455E6,1.02E5,5.028E6,7,DETECTED,296.14948,296.14883,296.15018,4.919,0.7852,9.4454,5.028E6,2.455E6,1.02E5,5.028E6,0.0676,0.9217,0.0789,7
170,4.919,1.256,5.0062,297.15381,297.15295,297.15598,8.064E5,1.015E5,1.007E5,8.064E5,0,DETECTED,297.15381,297.15295,297.15598,4.919,1.256,5.0062,8.064E5,1.015E5,1.007E5,8.064E5,0.2994,0.5119,0.3689,
171,4.9641,0.7852,9.946,324.18075,324.17926,324.18188,5.603E5,2.132E6,1.001E5,5.603E5,4,DETECTED,324.18075,324.17926,324.18188,4.9641,0.7852,9.946,5.603E5,2.132E6,1.001E5,5.603E5,2.6814,1.0961,0.9694,4
172,5.0062,0.7852,6.6359,265.11842,265.11707,265.11923,1.392E6,1.593E6,1.003E5,1.392E6,7,DETECTED,265.11842,265.11707,265.11923,5.0062,0.7852,6.6359,1.392E6,1.593E6,1.003E5,1.392E6,0.5349,0.6959,0.3679,7
173,5.0062,0.8029,9.6026,322.16504,322.16327,322.16602,1.455E6,2.471E6,1.021E5,1.455E6,2,DETECTED,322.16504,322.16327,322.16602,5.0062,0.8029,9.6026,1.455E6,2.471E6,1.021E5,1.455E6,0.0767,0.9685,1.5653,2
174,5.0221,0.7852,9.533,310.16505,310.16348,310.16568,5.505E6,2.596E6,1.01E5,5.505E6,7,DETECTED,310.16505,310.16348,310.16568,5.0221,0.7852,9.533,5.505E6,2.596E6,1.01E5,5.505E6,0.0773,0.6133,11.0375,7
175,5.0221,3.5563,6.8537,311.16908,311.16769,311.1702,8.625E5,1.698E5,1.024E5,8.625E5,0,DETECTED,311.16908,311.16769,311.1702,5.0221,3.5563,6.8537,8.625E5,1.698E5,1.024E5,8.625E5,0.5794,1.1248,1.4202,
176,5.0221,4.9641,13.0965,327.20107,327.19843,327.20303,7.653E6,5.545E5,1.008E5,7.653E6,2,DETECTED,327.20107,327.19843,327.20303,5.0221,4.9641,13.0965,7.653E6,5.545E5,1.008E5,7.653E6,0.0588,28.9799,57.5222,2
177,5.0221,0.8029,10.131,336.18062,336.17905,336.18198,6.708E5,2.398E6,1.063E5,6.708E5,1,DETECTED,336.18062,336.17905,336.18198,5.0221,0.8029,10.131,6.708E5,2.398E6,1.063E5,6.708E5,2.1499,1.1054,1.1048,1
178,5.0221,4.9641,5.2348,344.22834,344.22809,344.22919,1.001E7,5.665E5,1.752E5,1.001E7,0,DETECTED,344.22834,344.22809,344.22919,5.0221,4.9641,5.2348,1.001E7,5.665E5,1.752E5,1.001E7,0.056,1.5177,1.6805,
179,5.0437,0.7852,11.3444,307.12915,307.12799,307.1322,9.238E5,2.856E6,1.045E5,9.238E5,18,DETECTED,307.12915,307.12799,307.1322,5.0437,0.7852,11.3444,9.238E5,2.856E6,1.045E5,9.238E5,2.5368,1.2398,0.5763,18
180,5.0884,4.8037,5.398,215.12557,215.12543,215.12579,2.061E6,3.56E5,1.177E5,2.061E6,3,DETECTED,215.12557,215.12543,215.12579,5.0884,4.8037,5.398,2.061E6,3.56E5,1.177E5,2.061E6,0.2048,2.6355,1.2748,3
181,5.0884,4.3074,10.419,316.21214,316.21149,316.21274,6.11E6,6.377E5,1.014E5,6.11E6,2,DETECTED,316.21214,316.21149,316.21274,5.0884,4.3074,10.419,6.11E6,6.377E5,1.014E5,6.11E6,0.0617,0.5907,0.0983,2
182,5.0884,1.4557,7.1663,382.11267,382.11118,382.1142,7.447E5,7.888E5,1.004E5,7.447E5,1,DETECTED,382.11267,382.11118,382.1142,5.0884,1.4557,7.1663,7.447E5,7.888E5,1.004E5,7.447E5,0.1952,0.786,0.5564,1
183,5.1061,0.7852,7.7703,263.13919,263.13809,263.13983,2.239E6,2.207E6,1.009E5,2.239E6,13,DETECTED,263.13919,263.13809,263.13983,5.1061,0.7852,7.7703,2.239E6,2.207E6,1.009E5,2.239E6,0.8715,0.748,1.0447,13
184,5.1311,5.0062,8.9407,328.1546,328.15182,328.15598,4.076E6,3.188E5,1E5,4.076E6,1,DETECTED,328.1546,328.15182,328.15598,5.1311,5.0062,8.9407,4.076E6,3.188E5,1E5,4.076E6,0.0487,0.7124,0.9714,1
185,5.1311,5.0662,12.792,329.15955,329.15817,329.16132,7.12E5,5.885E5,1.004E5,7.12E5,0,DETECTED,329.15955,329.15817,329.16132,5.1311,5.0662,12.792,7.12E5,5.885E5,1.004E5,7.12E5,2.781,59.5144,53.8918,
186,5.1311,4.6894,11.5416,370.22277,370.2218,370.2243,8.811E5,5.939E5,1.002E5,8.811E5,1,DETECTED,370.22277,370.2218,370.2243,5.1311,4.6894,11.5416,8.811E5,5.939E5,1.002E5,8.811E5,4.0117,7.7576,7.7736,1
187,5.1311,3.6714,5.2152,442.05544,442.05511,442.05603,1.141E6,3.274E5,1.175E5,1.141E6,0,DETECTED,442.05544,442.05511,442.05603,5.1311,3.6714,5.2152,1.141E6,3.274E5,1.175E5,1.141E6,1.1217,0.5288,0.0656,
188,5.1515,2.2155,6.9214,268.19089,268.19049,268.19144,5.239E5,6.544E5,1.003E5,5.239E5,0,DETECTED,268.19089,268.19049,268.19144,5.1515,2.2155,6.9214,5.239E5,6.544E5,1.003E5,5.239E5,0.5858,0.8014,0.3912,
189,5.1515,1.778,9.533,378.16571,378.16385,378.16788,1.124E6,8.534E5,1.015E5,1.124E6,0,DETECTED,378.16571,378.16385,378.16788,5.1515,1.778,9.533,1.124E6,8.534E5,1.015E5,1.124E6,3.8749,1.7397,1.5671,
190,5.1704,3.5563,7.9926,260.16478,260.16418,260.16525,8.395E5,9.613E5,1.013E5,8.395E5,5,DETECTED,260.16478,260.16418,260.16525,5.1704,3.5563,7.9926,8.395E5,9.613E5,1.013E5,8.395E5,1.2168,1.3742,1.2654,5
191,5.1704,1.1056,10.9716,305.11343,305.11218,305.11575,5.337E5,1.311E6,1.002E5,5.337E5,0,DETECTED,305.11343,305.11218,305.11575,5.1704,1.1056,10.9716,5.337E5,1.311E6,1.002E5,5.337E5,1.5934,1.2136,0.7798,
192,5.1704,0.7852,8.7614,312.14425,312.14279,312.14496,3.393E6,2.179E6,1.002E5,3.393E6,5,DETECTED,312.14425,312.14279,312.14496,5.1704,0.7852,8.7614,3.393E6,2.179E6,1.002E5,3.393E6,0.272,0.8626,4.5312,5
